home_airport_lat,home_airport_lon,destination_airport_lat,destination_airport_lon,home_city,destination,haversine_distance,vincenty_distance
29.529,-98.279,35.042,-89.977,san antonio,memphis,1010.3992632461182,991963.81
29.529,-98.279,35.214,-80.943,san antonio,charlotte,1792.4055689504992,1746004.87
29.529,-98.279,35.393,-97.601,san antonio,oklahoma city,655.3094773153521,653400.9
29.529,-98.279,36.08,-115.152,san antonio,las vegas,1787.586551288898,1736011.32
29.529,-98.279,36.124,-86.678,san antonio,nashville,1340.701230260336,1307974.9
29.529,-98.279,36.776,-119.718,san antonio,fresno,2225.22700728412,2149440.3
29.529,-98.279,37.362,-121.929,san antonio,san jose,2448.273530766081,2356233.24
29.529,-98.279,37.619,-122.375,san antonio,san francisco,2498.7923911761663,2401632.78
29.529,-98.279,38.228,-85.664,san antonio,louisville,1557.2910892741454,1511704.72
29.529,-98.279,38.852,-77.037,san antonio,washington,2301.785757904589,2206632.13
29.529,-98.279,39.175,-76.668,san antonio,baltimore,2349.8895308092697,2249568.92
29.529,-98.279,39.717,-86.294,san antonio,indianapolis,1621.0414777296485,1573581.65
29.529,-98.279,39.858,-104.667,san antonio,denver,1304.214593621993,1285769.16
29.529,-98.279,39.872,-75.241,san antonio,philadelphia,2508.1107389175363,2392170.24
29.529,-98.279,39.998,-82.892,san antonio,columbus,1889.75559053095,1820933.45
29.529,-98.279,40.64,-73.779,san antonio,new york,2672.990411642033,2539106.88
29.529,-98.279,41.786,-87.752,san antonio,chicago,1701.3745156166578,1657844.37
29.529,-98.279,42.364,-71.005,san antonio,boston,2999.9365270163066,2824565.14
29.529,-98.279,42.409,-83.01,san antonio,detroit,2057.497530836205,1978568.14
29.529,-98.279,42.947,-87.896,san antonio,milwaukee,1798.6166262464508,1754072.01
29.529,-98.279,43.173,-79.935,san antonio,hamilton,2334.806214328534,2227468.9
29.529,-98.279,43.862,-79.37,san antonio,toronto,2426.2425002481323,2310019.06
29.529,-98.279,45.323,-75.669,san antonio,ottawa,2805.2029889051246,2643509.65
29.529,-98.279,45.517,-73.417,san antonio,montreal,2991.0005805183496,2804141.76
29.529,-98.279,45.589,-122.597,san antonio,portland,2953.6730397354886,2771919.62
29.529,-98.279,47.53,-122.302,san antonio,seattle,3067.256319470433,2872326.59
29.529,-98.279,49.195,-123.182,san antonio,vancouver,3253.680771030453,3034202.01
29.529,-98.279,50.056,-97.032,san antonio,winnipeg,2285.583553214701,2281590.2
29.529,-98.279,51.114,-114.02,san antonio,calgary,2842.443838356197,2731756.13
29.529,-98.279,53.667,-113.467,san antonio,edmonton,3059.829627166575,2950570.34
29.534,-98.47,-37.008,174.792,san antonio,auckland,27452.40946588492,11653765.0
29.534,-98.47,-29.97,30.95,san antonio,durban,14161.277062786456,15176837.24
29.534,-98.47,-22.809,-43.244,san antonio,rio de janeiro,7900.519188843585,8275726.33
29.534,-98.47,1.641,103.669,san antonio,johor bahru,19800.226095482984,15835972.86
29.534,-98.47,29.607,-95.159,san antonio,houston,320.42360761709625,320923.87
29.534,-98.47,30.194,-97.67,san antonio,austin,106.65592473567058,106427.27
29.534,-98.47,30.494,-81.688,san antonio,jacksonville,1627.0700474753323,1621007.3
29.534,-98.47,31.849,-106.38,san antonio,el paso,807.3799275382551,799888.88
29.534,-98.47,32.166,-110.883,san antonio,tucson,1236.0333652401014,1221871.78
29.534,-98.47,32.699,-117.215,san antonio,san diego,1847.3044729335445,1819581.28
29.534,-98.47,32.82,-97.362,san antonio,fort worth,380.7699911060485,379320.73
29.534,-98.47,32.847,-96.852,san antonio,dallas,400.2507873322402,398364.37
29.534,-98.47,33.535,-112.383,san antonio,phoenix,1417.6178095696964,1392379.8
29.534,-98.47,33.942,-118.408,san antonio,los angeles,1990.1861287386475,1947992.21
29.534,-98.47,35.042,-89.977,san antonio,memphis,1024.7855355531058,1005817.54
29.534,-98.47,35.393,-97.601,san antonio,oklahoma city,656.8644668947662,654842.43
29.534,-98.47,36.124,-86.678,san antonio,nashville,1355.860972297383,1322467.61
29.534,-98.47,37.362,-121.929,san antonio,san jose,2430.70827239377,2339612.41
29.534,-98.47,37.619,-122.375,san antonio,san francisco,2481.2530638811595,2385074.12
29.534,-98.47,39.175,-76.668,san antonio,baltimore,2366.0017237340267,2264597.36
29.534,-98.47,39.858,-104.667,san antonio,denver,1295.053490390928,1277451.04
29.534,-98.47,39.872,-75.241,san antonio,philadelphia,2524.19485934531,2407069.44
29.534,-98.47,39.998,-82.892,san antonio,columbus,1903.94801835445,1833967.16
29.534,-98.47,40.472,-3.561,san antonio,madrid,9262.112209167526,8327276.13
29.534,-98.47,40.64,-73.779,san antonio,new york,2689.0306457591737,2553848.13
29.534,-98.47,41.786,-87.752,san antonio,chicago,1712.0270202241186,1667264.96
29.534,-98.47,42.364,-71.005,san antonio,boston,3015.824787819356,2838890.38
29.534,-98.47,42.409,-83.01,san antonio,detroit,2070.367439852175,1989992.93
29.534,-98.47,43.173,-79.935,san antonio,hamilton,2348.456797339344,2239527.95
29.534,-98.47,43.862,-79.37,san antonio,toronto,2439.77403456379,2321862.57
29.534,-98.47,45.323,-75.669,san antonio,ottawa,2819.2051963274907,2655572.1
29.534,-98.47,45.517,-73.417,san antonio,montreal,3005.456258941395,2816599.1
29.534,-98.47,45.589,-122.597,san antonio,portland,2938.545348223675,2758840.86
29.534,-98.47,46.788,-71.398,san antonio,quebec,3246.5423715110373,3022343.95
29.534,-98.47,47.53,-122.302,san antonio,seattle,3052.8271507932945,2860204.32
29.534,-98.47,49.195,-123.182,san antonio,vancouver,3239.558437999453,3022633.84
29.534,-98.47,50.056,-97.032,san antonio,winnipeg,2286.078109392877,2281833.45
29.534,-98.47,51.114,-114.02,san antonio,calgary,2832.075511787204,2723677.22
29.534,-98.47,53.667,-113.467,san antonio,edmonton,3050.4752783825334,2943629.44
29.607,-95.159,29.529,-98.279,houston,san antonio,301.74916856917355,302446.95
29.607,-95.159,30.194,-97.67,houston,austin,251.37105847161823,251089.28
29.607,-95.159,30.494,-81.688,houston,jacksonville,1306.0316749068966,1302046.71
29.607,-95.159,31.849,-106.38,houston,el paso,1113.0600016570445,1102476.83
29.607,-95.159,32.699,-117.215,houston,san diego,2159.7921129390866,2126832.88
29.607,-95.159,32.82,-97.362,houston,fort worth,415.9182058054466,413457.41
29.607,-95.159,32.847,-96.852,houston,dallas,395.69174194028784,393764.34
29.607,-95.159,33.535,-112.383,houston,phoenix,1721.448652027013,1689791.72
29.607,-95.159,33.942,-118.408,houston,los angeles,2298.6898276407987,2248829.6
29.607,-95.159,35.042,-89.977,houston,memphis,784.963774556555,775169.34
29.607,-95.159,35.214,-80.943,houston,charlotte,1509.122105995914,1472810.37
29.607,-95.159,35.393,-97.601,houston,oklahoma city,685.2930805334253,681375.05
29.607,-95.159,36.08,-115.152,houston,las vegas,2062.4704170343903,1999915.59
29.607,-95.159,36.124,-86.678,houston,nashville,1094.2176125915048,1072651.42
29.607,-95.159,36.776,-119.718,houston,fresno,2504.469626557805,2415975.81
29.607,-95.159,37.362,-121.929,houston,san jose,2727.846906393435,2621679.03
29.607,-95.159,37.619,-122.375,houston,san francisco,2777.818530071077,2665949.21
29.607,-95.159,38.228,-85.664,houston,louisville,1327.192541785252,1296686.37
29.607,-95.159,39.175,-76.668,houston,baltimore,2080.2295806849565,1998421.02
29.607,-95.159,39.717,-86.294,houston,indianapolis,1413.5603733330656,1383319.76
29.607,-95.159,39.858,-104.667,houston,denver,1464.2602915983098,1430383.39
29.607,-95.159,39.872,-75.241,houston,philadelphia,2238.416443437753,2142677.53
29.607,-95.159,39.998,-82.892,houston,columbus,1655.6768823646037,1605874.69
29.607,-95.159,40.08,116.584,houston,beijing,20503.248872497486,11624357.31
29.607,-95.159,40.64,-73.779,houston,new york,2403.5430407745216,2291754.81
29.607,-95.159,41.786,-87.752,houston,chicago,1531.8502740499628,1506965.03
29.607,-95.159,42.364,-71.005,houston,boston,2732.139179165264,2583201.6
29.607,-95.159,42.409,-83.01,houston,detroit,1845.4456664829693,1789696.97
29.607,-95.159,42.947,-87.896,houston,milwaukee,1641.0709967791402,1616111.97
29.607,-95.159,43.173,-79.935,houston,hamilton,2107.4621575507804,2026047.75
29.607,-95.159,43.862,-79.37,houston,toronto,2200.487748660521,2111716.33
29.607,-95.159,45.323,-75.669,houston,ottawa,2569.782490457924,2439876.41
29.607,-95.159,45.517,-73.417,houston,montreal,2747.2623209105345,2593359.43
29.607,-95.159,45.589,-122.597,houston,portland,3192.791393061983,2978071.09
29.607,-95.159,46.788,-71.398,houston,quebec,2987.6494787400216,2802121.95
29.607,-95.159,49.195,-123.182,houston,vancouver,3476.049023404563,3214871.79
29.607,-95.159,50.056,-97.032,houston,winnipeg,2280.922857522769,2275993.28
29.607,-95.159,51.114,-114.02,houston,calgary,3007.212403767046,2857298.7
29.607,-95.159,53.667,-113.467,houston,edmonton,3207.7203295746053,3056570.64
29.645,-95.279,22.309,113.914,houston,hong kong,20232.45754092821,13466802.46
29.645,-95.279,25.255,55.364,houston,dubai,14566.030187544333,13173794.95
29.645,-95.279,29.529,-98.279,houston,san antonio,290.200985956868,290925.97
29.645,-95.279,30.194,-97.67,houston,austin,238.9890431291777,238764.73
29.645,-95.279,30.494,-81.688,houston,jacksonville,1316.7961469458803,1313009.15
29.645,-95.279,31.849,-106.38,houston,el paso,1100.4140360178694,1090147.46
29.645,-95.279,31.867,35.217,houston,jerusalem,12613.30178491606,11429772.84
29.645,-95.279,32.166,-110.883,houston,tucson,1533.7725296990718,1516226.91
29.645,-95.279,32.699,-117.215,houston,san diego,2146.878282080422,2114519.8
29.645,-95.279,32.82,-97.362,houston,fort worth,406.38586276080594,404080.61
29.645,-95.279,32.847,-96.852,houston,dallas,387.1242495551501,385327.78
29.645,-95.279,33.535,-112.383,houston,phoenix,1708.5525597871608,1677431.12
29.645,-95.279,33.942,-118.408,houston,los angeles,2285.637029441079,2236473.25
29.645,-95.279,35.042,-89.977,houston,memphis,789.0748537939598,779012.48
29.645,-95.279,35.214,-80.943,houston,charlotte,1517.4888515538737,1481014.24
29.645,-95.279,35.393,-97.601,houston,oklahoma city,677.3677118404096,673666.45
29.645,-95.279,36.08,-115.152,houston,las vegas,2049.445514791892,1987629.27
29.645,-95.279,36.776,-119.718,houston,fresno,2491.2827090708806,2403676.29
29.645,-95.279,37.362,-121.929,houston,san jose,2714.583634723234,2609392.18
29.645,-95.279,37.619,-122.375,houston,san francisco,2764.539849792502,2653673.43
29.645,-95.279,38.228,-85.664,houston,louisville,1331.967841017433,1300972.81
29.645,-95.279,38.852,-77.037,houston,washington,2038.5613233639945,1960743.53
29.645,-95.279,39.175,-76.668,houston,baltimore,2087.4752085049204,2005189.86
29.645,-95.279,39.717,-86.294,houston,indianapolis,1417.0820728167505,1386262.24
29.645,-95.279,39.858,-104.667,houston,denver,1453.489252374955,1420303.68
29.645,-95.279,39.872,-75.241,houston,philadelphia,2245.6320059654954,2149366.79
29.645,-95.279,39.998,-82.892,houston,columbus,1660.749550610988,1610327.01
29.645,-95.279,40.64,-73.779,houston,new york,2410.706095137221,2298333.27
29.645,-95.279,41.786,-87.752,houston,chicago,1533.4566131193344,1507948.25
29.645,-95.279,42.364,-71.005,houston,boston,2739.119716396442,2589452.21
29.645,-95.279,42.947,-87.896,houston,milwaukee,1642.144692073355,1616535.02
29.645,-95.279,43.173,-79.935,houston,hamilton,2112.176955661481,2029887.0
29.645,-95.279,43.234,-75.407,houston,rome,2443.544028083955,2323315.5
29.645,-95.279,43.862,-79.37,houston,toronto,2205.116002426521,2115411.49
29.645,-95.279,45.323,-75.669,houston,ottawa,2574.9125707008434,2443940.06
29.645,-95.279,45.517,-73.417,houston,montreal,2752.826531375912,2597843.64
29.645,-95.279,45.589,-122.597,houston,portland,3179.976408462712,2966799.59
29.645,-95.279,46.788,-71.398,houston,quebec,2993.2151208573523,2806487.67
29.645,-95.279,47.53,-122.302,houston,seattle,3282.4283934959867,3051684.21
29.645,-95.279,49.195,-123.182,houston,vancouver,3463.5706844438264,3204225.08
29.645,-95.279,50.056,-97.032,houston,winnipeg,2275.812974617805,2271110.48
29.645,-95.279,51.114,-114.02,houston,calgary,2996.412893569973,2848130.47
29.645,-95.279,53.667,-113.467,houston,edmonton,3197.439441133842,3048024.88
29.825,-90.035,29.529,-98.279,new orleans,san antonio,795.9369036758941,798499.81
29.825,-90.035,29.607,-95.159,new orleans,houston,494.879828725396,496344.73
29.825,-90.035,31.849,-106.38,new orleans,el paso,1592.69769349969,1578130.92
29.825,-90.035,32.82,-97.362,new orleans,fort worth,781.3204284090566,772150.18
29.825,-90.035,32.847,-96.852,new orleans,dallas,738.4752606292192,729942.41
29.825,-90.035,33.535,-112.383,new orleans,phoenix,2194.9091230629124,2154136.76
29.825,-90.035,33.942,-118.408,new orleans,los angeles,2775.014385277444,2714066.59
29.825,-90.035,35.042,-89.977,new orleans,memphis,580.1052115830839,578563.62
29.825,-90.035,35.214,-80.943,new orleans,charlotte,1062.2031089561503,1041757.18
29.825,-90.035,36.08,-115.152,new orleans,las vegas,2520.752155277495,2440882.48
29.825,-90.035,36.124,-86.678,new orleans,nashville,771.6266919010185,765682.36
29.825,-90.035,39.717,-86.294,new orleans,indianapolis,1157.5802395974154,1149269.22
29.825,-90.035,39.858,-104.667,new orleans,denver,1799.09765621602,1736509.55
29.825,-90.035,39.872,-75.241,new orleans,philadelphia,1812.343011018336,1748733.24
29.825,-90.035,40.64,-73.779,new orleans,new york,1976.1309097311228,1899535.08
29.825,-90.035,41.786,-87.752,new orleans,chicago,1348.054474760838,1342950.36
29.825,-90.035,42.364,-71.005,new orleans,boston,2305.149692461134,2198380.41
29.825,-90.035,43.173,-79.935,new orleans,hamilton,1775.385499019296,1732702.17
29.825,-90.035,43.862,-79.37,new orleans,toronto,1869.342109582732,1821645.44
29.825,-90.035,45.517,-73.417,new orleans,montreal,2369.4054782791504,2267062.24
29.825,-90.035,45.589,-122.597,new orleans,portland,3597.045957362392,3327959.88
29.825,-90.035,49.195,-123.182,new orleans,vancouver,3855.226969405511,3524327.05
29.825,-90.035,51.114,-114.02,new orleans,calgary,3310.064332962964,3089901.26
29.98,-95.34,22.309,113.914,houston,hong kong,20172.31972385416,13432086.99
29.98,-95.34,25.069,121.552,houston,taipei,20897.068269727737,12759218.41
29.98,-95.34,29.529,-98.279,houston,san antonio,287.477021576945,288622.03
29.98,-95.34,30.194,-97.67,houston,austin,225.6716838690944,225861.81
29.98,-95.34,30.494,-81.688,houston,jacksonville,1316.1325625875693,1314524.58
29.98,-95.34,31.849,-106.38,houston,el paso,1083.4338119637323,1074938.22
29.98,-95.34,32.166,-110.883,houston,tucson,1516.6263382374598,1501573.04
29.98,-95.34,32.699,-117.215,houston,san diego,2128.468992292538,2099603.79
29.98,-95.34,32.82,-97.362,houston,fort worth,371.0038110115385,368940.32
29.98,-95.34,32.847,-96.852,houston,dallas,350.4701786054663,348872.3
29.98,-95.34,33.535,-112.383,houston,phoenix,1688.4170999767432,1659936.63
29.98,-95.34,33.942,-118.408,houston,los angeles,2265.045637782803,2219485.62
29.98,-95.34,35.042,-89.977,houston,memphis,763.9394156647903,754089.99
29.98,-95.34,35.214,-80.943,houston,charlotte,1503.819671978952,1468981.26
29.98,-95.34,35.393,-97.601,houston,oklahoma city,640.0563800774781,636586.54
29.98,-95.34,36.08,-115.152,houston,las vegas,2025.1488534267205,1966169.42
29.98,-95.34,36.124,-86.678,houston,nashville,1078.2942225543627,1056893.49
29.98,-95.34,36.776,-119.718,houston,fresno,2466.564695362485,2382491.85
29.98,-95.34,37.362,-121.929,houston,san jose,2689.240836088546,2587887.05
29.98,-95.34,37.558,126.791,houston,seoul,21411.11239468928,11342618.53
29.98,-95.34,37.619,-122.375,houston,san francisco,2738.905667301067,2631921.05
29.98,-95.34,38.228,-85.664,houston,louisville,1307.5095709404193,1276840.01
29.98,-95.34,38.852,-77.037,houston,washington,2020.0951563401209,1943823.48
29.98,-95.34,39.175,-76.668,houston,baltimore,2068.695010172499,1987949.21
29.98,-95.34,39.717,-86.294,houston,indianapolis,1389.693607612535,1358963.3
29.98,-95.34,39.858,-104.667,houston,denver,1418.9202253731626,1386484.77
29.98,-95.34,39.872,-75.241,houston,philadelphia,2226.479698203858,2131844.22
29.98,-95.34,39.998,-82.892,houston,columbus,1636.522109235169,1586523.1
29.98,-95.34,40.64,-73.779,houston,new york,2391.099920244428,2280434.66
29.98,-95.34,41.786,-87.752,houston,chicago,1502.4409312045068,1476808.83
29.98,-95.34,42.364,-71.005,houston,boston,2718.376898274,2570497.58
29.98,-95.34,42.409,-83.01,houston,detroit,1822.134880802642,1765693.46
29.98,-95.34,42.947,-87.896,houston,milwaukee,1610.2275280154502,1584447.83
29.98,-95.34,43.036,-81.154,houston,london,1993.555213892644,1921602.27
29.98,-95.34,43.862,-79.37,houston,toronto,2179.08626501226,2089675.87
29.98,-95.34,45.323,-75.669,houston,ottawa,2549.498906058264,2419044.39
29.98,-95.34,45.517,-73.417,houston,montreal,2728.175549799514,2573974.83
29.98,-95.34,45.589,-122.597,houston,portland,3147.086080083152,2936778.0
29.98,-95.34,46.788,-71.398,houston,quebec,2968.2019207662934,2782303.0
29.98,-95.34,47.53,-122.302,houston,seattle,3248.306092053215,3020166.51
29.98,-95.34,48.969,2.441,houston,paris,9651.544237747588,8083903.65
29.98,-95.34,49.195,-123.182,houston,vancouver,3428.6552055513357,3171883.87
29.98,-95.34,50.056,-97.032,houston,winnipeg,2238.191135707774,2233704.36
29.98,-95.34,51.114,-114.02,houston,calgary,2959.555034179574,2812581.8
29.98,-95.34,53.667,-113.467,houston,edmonton,3159.880790868252,3011679.47
29.993,-90.258,29.529,-98.279,new orleans,san antonio,774.1617729457435,777307.2
29.993,-90.258,31.849,-106.38,new orleans,el paso,1566.2408087883696,1553188.42
29.993,-90.258,32.82,-97.362,new orleans,fort worth,752.8890359354016,744503.58
29.993,-90.258,33.535,-112.383,new orleans,phoenix,2166.7807735536758,2128184.5
29.993,-90.258,33.942,-118.408,new orleans,los angeles,2746.2394188313488,2688048.0
29.993,-90.258,35.393,-97.601,new orleans,oklahoma city,927.6687816837637,912039.01
29.993,-90.258,36.124,-86.678,new orleans,nashville,763.9266433878066,757550.25
29.993,-90.258,36.776,-119.718,new orleans,fresno,2935.6025431425246,2829935.09
29.993,-90.258,37.362,-121.929,new orleans,san jose,3158.1306291460187,3032650.09
29.993,-90.258,37.619,-122.375,new orleans,san francisco,3207.0667816258124,3074975.02
29.993,-90.258,39.175,-76.668,new orleans,baltimore,1659.8656243639782,1606774.61
29.993,-90.258,39.717,-86.294,new orleans,indianapolis,1146.6235789467746,1137699.05
29.993,-90.258,39.858,-104.667,new orleans,denver,1768.8004512787602,1708074.43
29.993,-90.258,39.872,-75.241,new orleans,philadelphia,1816.0385491119105,1751707.8
29.993,-90.258,39.998,-82.892,new orleans,columbus,1319.376266188211,1296607.39
29.993,-90.258,40.64,-73.779,new orleans,new york,1979.8830164890649,1902495.89
29.993,-90.258,41.786,-87.752,new orleans,chicago,1333.2870284789517,1327771.86
29.993,-90.258,42.409,-83.01,new orleans,detroit,1546.958205915471,1522659.28
29.993,-90.258,43.862,-79.37,new orleans,toronto,1864.8027209577317,1815647.31
29.993,-90.258,45.323,-75.669,new orleans,ottawa,2208.927848779711,2126319.29
29.993,-90.258,45.517,-73.417,new orleans,montreal,2368.499716589239,2264414.11
29.993,-90.258,45.589,-122.597,new orleans,portland,3564.5699510814443,3299488.62
